,*/*,2/*,3/*,4/*,5/*,6/*,7/*,8/*,9/*,2/1:2,3/1:2,3/2:3,4/1:2,4/2:3,4/3:4,5/1:2,5/2:3,5/3:4,5/4:5,6/1:2,6/2:3,6/3:4,6/4:5,6/5:6,7/1:2,7/2:3,7/3:4,7/4:5,7/5:6,7/6:7,8/1:2,8/2:3,8/3:4,8/4:5,8/5:6,8/6:7,8/7:8,9/1:2,9/2:3,9/3:4,9/4:5,9/5:6,9/6:7,9/7:8,9/8:9,*/1:2,*/2:3,*/3:4,*/4:5,*/5:6,*/6:7,*/7:8,*/8:9,*/9:10,*/-9:-8,*/-8:-7,*/-7:-6,*/-6:-5,*/-5:-4,*/-4:-3,*/-3:-2,*/-2:-1,nMin1
KO,0.012886264201311178,0.03585881442384386,0.02587301445071187,0.007725385201601755,0.01330752730923336,0.01681001608974142,0.01083201975440368,0.01643547753816055,0.015776617962050266,0.03585881442384386,0.030254090245304167,0.011039574376183385,0.017038568270058323,0.0015728427567342114,0.0006314288784393828,0.046040706100924735,0.005880145514600362,0.005205700841588169,0.0012513486000948584,0.08552139765704023,0.004401721270902725,0.015338631466921689,0.008526968298187707,0.0013900966206115302,0.018076998198070876,0.007342052210129395,0.030826849281587763,0.006875786695282132,0.013296471992967981,0.0042773947184380915,0.035106990045540035,0.0040710545258738524,0.0329970552675521,0.030072408580843632,0.006761196165012078,0.007963467126144125,0.0016190395714128461,0.008308278593132103,0.0,0.009221654339982887,0.04424254372448479,0.002516254470581404,0.01832551866901628,0.0,0.005401463803492988,0.029533689046804912,0.004851176774278391,0.005761401017406091,0.009452396685495025,0.006067411852859825,0.008763383234153706,0.0035469754204386357,0.004899409530500467,0.014034413384464864,0.009797130725200732,0.020629588062465752,0.015590787303980766,0.05672765902553603,0.031635018944090244,0.012353818736777692,0.009032663197125384,0.0019867831959660387,K
KP,0.0015413636157724472,0.010892609603546766,0.006150859262320006,4.023489085346105e-05,0.0,0.0,0.0010158494553763292,0.0012767625014888629,0.013395935108107875,0.010892609603546766,0.007967523535388207,0.0,9.339509919670118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019337869370864365,0.0,0.0,0.0,0.0,0.0,0.004689559021998586,0.0005909248852189369,0.0,0.0,0.0,0.0,0.0,0.04741917538708408,0.010071613236550639,0.0,0.0,0.0,0.0006598483622361874,0.0,0.0,0.0036573816981795393,0.0028144311656394428,0.0,0.0,0.0,0.0,0.0,0.0072905918023009764,0.004357730174498995,0.014844298461410861,0.002083954165542759,0.0006430924721796745,0.00046908356726896566,0.00019837467454558591,K
KQ,1.4083469527236244e-05,0.002707373774130834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002707373774130834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62364056796695e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930631050447093e-05,K
KR,0.0057722799949567125,0.021926066495275717,0.002276780746895529,0.0006774287973165267,0.004139299907867184,0.003814074953223854,0.008981070495468197,0.010615997574337333,0.009341957531477567,0.021926066495275717,0.0021486091328544246,0.0027107440119184846,0.0010183886737369348,0.003541231428173954,0.0002620270043956846,0.014768309176593672,0.013521068898392635,0.0005287351162345993,0.0001824087081497897,0.03260094567776858,0.0,0.00027860659867349954,0.000635955669339689,0.0,0.03109803201074091,0.10463744498811998,0.0022569789511677906,0.0013716663277351614,0.0004203116547217436,0.0,0.01824648373356453,0.002757486718760541,0.004259709092880747,0.019966580433193402,0.010295973115168581,0.0,0.0,0.006287814518624107,0.2709650630690861,0.0,0.005399168688018595,0.0042613299885437056,0.0,0.0,0.0,0.011021754353833298,0.026026864376818785,0.0005132082001632777,0.005051790109443427,0.004690566211763039,0.0035783244066434107,0.0,0.0,0.0,0.009839993026047654,0.03297433168157263,0.03898274943906645,0.02429136295833905,0.012778048989798075,0.002347841372966103,0.0007170827723201655,0.0006127341726150131,K
KS,0.10075776328097007,0.026430548138576787,0.004295335737297207,0.006389712769818548,0.29890823423255447,0.11673005844447307,0.04566007999371595,0.050811063869751934,0.0795887616963839,0.026430548138576787,0.002351057920255293,0.010878268751814973,0.0,0.0,0.011791622201288455,0.0,0.0,0.00034440106531746426,0.7161957845949399,0.0,0.0,0.00123938962298938,0.0001264272541874852,0.64537409065637,0.0,0.0,0.024794480522454476,0.028106758292192443,0.0,0.4869810094002708,0.0010368513511389286,0.0,0.007085606407967547,0.06378060612751345,0.005686908994195248,0.0,0.4787904464914407,0.0013929626947559934,0.0,0.013338335097915254,0.1515848328965081,0.010020350025147772,0.0049336784175841265,0.0,0.5259161504230897,0.0008627612867127249,0.0013055600515304191,0.007334751670532077,0.21895017446307657,0.21462894156805634,0.16185767501530346,0.29496977196376295,0.2147055073570631,0.26318253974709344,0.011276411455256478,0.03938855446106724,0.01570858335063828,0.05250232243513968,0.016246105963777496,0.008885204013632048,0.00029206439602377364,0.32428562421466917,K
KT,0.002191186642377037,0.019341191255738813,0.002922738308398153,3.4521987409501247e-05,0.00043425782911111875,0.0010518968768422738,0.0023465915709665187,0.007374321142543044,0.0037182413673128617,0.019341191255738813,0.0014928158340910473,0.007764167749093283,0.0,0.0,6.370712547412913e-05,0.0,0.0020117884564900736,0.0008226836875387207,0.00028243632412924775,0.0,0.0014004849373473697,0.0015499546396983133,0.001243887169963372,0.0005045839357169406,0.0,0.003948246974363184,0.0,0.004132395265279211,0.0005041606137989955,0.0,0.0,0.0,0.0011350737554698719,0.016429582884380744,0.008290750138949454,0.0019260338194040283,0.00294985684919201,0.0,0.0,0.007070578198907737,0.010948215251800906,0.0032490177230821305,0.004242071740026613,0.0,0.0,0.0004752556237950933,0.0020025246222419683,0.000540802191309678,0.0032951362644520537,0.0060398651284464195,0.0015493035799791935,0.002537677627356637,0.007269738837721039,0.0,0.0037377847235699493,0.01313969531904732,0.0006330644373552444,0.0046697404233261505,0.004031666628940166,0.003111978828617594,0.0010013968340916975,0.0006875923813767705,K
KU,0.0064169090266872715,0.048487846538948644,0.01803627874822742,0.0037228761354143707,0.00899253852653738,0.009069412869517941,0.005057535829517731,0.004125002649189997,0.0025197990567676185,0.048487846538948644,0.020257608030858923,0.010515305283129885,0.007661647959958719,0.003127518477719943,0.0006215310726303449,0.01625658577346611,0.15807160778322657,0.0011181674900650237,0.0008875791484449038,0.027029957547560584,0.031091054327117423,0.002951043618757936,0.009456514490221113,0.0013657694556211068,0.010872546373175989,0.0,0.024886214368412842,0.0016913997850730932,0.004821990824521124,0.00572761489813093,0.012741885568183241,0.009907639564474867,0.01759025710500686,0.00039152344829401824,0.0017339685700306158,0.0025800238172729024,0.0015257322788652153,0.004159584509614929,0.0,0.03020412023531144,0.0,0.0,0.0,0.010347312338976473,0.0,0.013034653784293559,0.036968583567907144,0.002287146997142667,0.0036382356051153516,0.002029916071128729,0.0037659597630655046,0.0029531608710927472,0.001152512573493644,0.0,0.003482907960938169,0.0064788782433181785,0.008879726511879635,0.014774251884971107,0.011744457319752565,0.007218227800802014,0.006462981935914636,0.001948979900606497,K
KV,0.00033207269001595224,0.021933643127963066,0.002256213468684607,0.00011787707092757166,0.0,0.0001596355166702928,0.0,9.2345680326614e-05,0.0022090111191876457,0.021933643127963066,0.002922589047473027,0.0,0.0,0.004316075879096854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034789560842649346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011656237071053658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009185467345357051,0.0,0.0,0.0,0.0,0.0005995093016949789,0.0009974665668727543,3.106265794886042e-05,0.0004925441077212049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025587198329312744,0.0,0.0,0.00046406881409134657,0.00039945242466891826,K
KW,0.0046194654051513375,0.030438904933083367,0.0052788028992761665,0.0003090093510098164,0.0003145863890542479,0.0,0.004634102399262723,0.01860993014080142,0.029409663475321406,0.030438904933083367,0.005808740728835762,0.0034845401641505178,0.000717286871620468,0.0,0.0,0.0013198742244401132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012517005264459599,0.0,0.08536493846372224,0.0015121795823948578,0.0003499391390764911,0.0,0.004903972445614987,0.0,0.0,0.08025376285975319,0.000476901956804036,0.0,0.0,0.00216835492695045,0.0,0.11048377473271027,0.050402846571432985,0.07070978493392943,0.0,0.0,0.0,0.0019867715858757286,0.0004181985700168647,0.0027427014261073037,0.008445328146902449,0.007740908236619272,0.0,0.0,0.0,0.001968465260608734,0.011193663148628685,0.0029779920311035113,0.004685654716725841,0.015046639479601153,0.03166893209807061,0.0007608127909891393,0.0003826226151500085,0.0005987816680376245,K
KX,4.1776251117573026e-05,0.004136826988069739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004136826988069739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.592839413256898e-05,0.0,0.0,0.0,0.00010102191731563099,0.0,0.0,0.0,0.0,0.0,0.0,0.0002681935298548338,0.0,0.0,0.0,0.0,0.00010721638022489009,K
KY,0.012618254216241848,0.019786434099902037,0.16621387970056775,0.0009136931610532069,0.02702391449007511,0.006035377228945528,0.005701023053362188,0.016616493034944703,0.004549091420865465,0.019786434099902037,0.004896690399647581,0.712401385390423,0.001377312220057972,0.007596308990263284,0.0002083074092699283,0.005233481641282284,0.0,0.017428316899101313,0.048556051634270944,0.00347301416714748,0.0023539888146339102,0.0012072611302883216,0.00042289778454758026,0.028444964381802062,0.0004310016606013497,0.03656047289011192,0.0,0.0002481735047477034,0.0,0.07568758705560863,0.004050249408034975,0.01318311777316719,0.0,0.01013376321441434,0.0,0.0008972964660642481,0.1900376380432773,0.0,0.0314971428895717,0.04040575228316589,0.0029579909833224493,0.0008030813673998698,0.0022757447633260986,0.0,0.026271359181926458,0.002768062736784192,0.09834337883719785,0.004792017586300029,0.014400875144978311,0.009272144039024972,0.027340940788648623,0.11502502845297487,0.01051271350092439,0.05699657670093094,0.0021863352289800925,0.008214421166973082,0.002682217483761688,0.005775452331938285,0.005312257881583033,0.0008313626562154612,0.005890221354113925,0.034978655902997424,K
KZ,1.133946372035193e-05,0.002179872412108205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002179872412108205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.527937385985502e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9699529868587375e-05,K
LA,0.12475743882153603,0.48164276569320175,0.12018157490692806,0.10167020287307105,0.15372584238883835,0.0907989045497874,0.13768242278187143,0.1144232482699017,0.11688137178217116,0.48164276569320175,0.33647321815568015,0.0036592666915679457,0.20211699498607402,0.20231818885320108,0.003923417947546455,0.29123697456190706,0.4192908209832878,0.056390958663709724,0.0056467252650694915,0.1912161193145452,0.3118436928051547,0.06947787216373952,0.03089015158192648,0.006255491838683595,0.1826271914194266,0.28617295426556155,0.11355576454646521,0.14973707797969754,0.1665998253435188,0.018252273251788274,0.370191124602861,0.15494103261223421,0.13357388987789512,0.10570244071897493,0.10354463756875878,0.09946476625801709,0.008326797070773308,0.26787095342809314,0.28090677787621543,0.09161515230694876,0.0987146304443782,0.2331971858589568,0.12775091475007425,0.07089634003652408,0.013679980798030131,0.24029340768023888,0.24286817521638565,0.06850173316571292,0.06634532311076408,0.10409956632137025,0.11998849211772046,0.06587933259900537,0.1148956293024915,0.026234311786920365,0.1795999509431281,0.22097562105348867,0.1296254908347101,0.21005870435182136,0.22003691101700998,0.18249504786071358,0.13056138034194822,0.01125768360694574,L
LB,0.0015822133954538735,0.01640661881054795,0.0024325585136827092,0.0006718687932607812,0.0011521914498548913,0.002686973642152772,0.002252318459827144,0.0010610819188465869,0.001765738322773456,0.01640661881054795,0.004845145294545483,0.0011328310889264703,4.794587554498003e-05,0.001676936289145103,0.0008398996997170596,0.0,0.003824263575358637,0.002595018799197699,0.0,0.0,0.017085239304115915,0.002227953320116287,0.0008605221919446851,4.1094017846246125e-05,0.0,0.006771228517228433,0.006245231645990087,0.001334222071462851,0.0,6.081849084134093e-05,0.0,0.0037999596773070628,0.0014119850461800712,0.0020269844503861168,0.0,0.0,0.0,0.0,0.004548701705142017,0.004344281185743364,0.002210159844673931,0.0010320215448151684,0.0013336761597545614,0.00022154430824186178,0.00016700064294870406,0.0007477141820637386,0.00537455982562309,0.002316557684429331,0.001027856262063938,0.00023909326245671747,0.0009245441645502431,7.886650017752436e-05,0.00014602140856867597,0.0,0.0013315651462595683,0.0023182517301708148,0.002153450374077193,0.0018304316084129266,0.0048936143392279705,0.0013013428686743463,0.0012379095626353098,0.0004314778701776787,L
LC,0.002795808663406706,0.009958348349604655,0.0020675000665719774,0.00024066378380607745,0.0006462724747026761,0.0008047460692686732,0.005877439734840634,0.00267201190681157,0.0032054377711023775,0.009958348349604655,0.0018496910184316172,0.0021848398428957294,0.0,0.00012247265013661234,0.0004417394918306596,0.0,0.0013585635476989963,0.0025835082543127844,0.0,0.0,0.003057428567383435,0.0023002452060682304,3.521765490241031e-05,0.0,0.0,0.017062966118324346,0.020943865845207698,0.00015542454846519105,6.573635049406352e-05,0.0,0.0,0.0014704424999378856,0.01249890689655599,0.00014567587241284913,0.00013678901830289428,0.0008523424206967577,0.0,0.0,0.010207582717388797,0.011742071812055018,0.0002880382288806485,0.003576627681520054,0.0,0.0,0.0,0.0003578884959880793,0.004581521787327965,0.00965868139247693,0.0001274402204785481,0.0010009254868847339,0.0007487163611714559,0.00012343614417127644,0.0002473902285156208,0.0,0.021754862680556725,0.014959284646904705,0.0035986680527344502,0.00601503702780206,0.005351740208213025,0.0006174197316412133,0.000683377577832562,0.0003349291723495749,L
LD,0.05973984042730318,0.006093458479472839,0.09617580087169024,0.049317206932405454,0.19529218657272998,0.0631508535336922,0.012877750993835764,0.04924050033272127,0.019780644376939268,0.006093458479472839,0.0025639823847415314,0.14660708431148406,0.00025680098318205525,0.002985354827642056,0.09629743870918903,0.0,0.02113926264206276,0.020577089507954772,0.4124171272052052,0.0,0.013578154801444274,0.03779605074104833,0.03193454750571321,0.13651816965136745,0.0,0.009619929525912825,0.040994370545716884,0.010962260378779535,0.004560122437034507,0.005012695659007068,0.0,0.004325022188138205,0.0329385284118036,0.20432979737370566,0.01703706430597345,0.010298853083374141,0.01605538930462198,0.0,0.00401616096295001,0.006388504530128094,0.045725780891729094,0.021618155821922638,0.0001774219848906108,0.00475718472833969,0.03372918698549749,0.0004144089588306221,0.0331144227059125,0.05111017509085927,0.18996934612303978,0.06375833783196905,0.005010270904536806,0.009921644681263516,0.029679383208647492,0.01145166931457671,0.002382344742268432,0.0059063969883211285,0.004045168919559452,0.016704336521970453,0.050972827678720835,0.013563564457761622,0.013150725525858846,0.1438654584067142,L
LE,0.1961134788319525,0.19851772552725497,0.11677032420877083,0.11687842255527224,0.19480085211026715,0.26773309926315636,0.22012297311485685,0.22743000746240277,0.2045150701655968,0.19851772552725497,0.3263935023437799,0.0038405031354742706,0.16136260065984218,0.032738656082256665,0.10826008453109352,0.24941284046950496,0.10864380427934482,0.22947074583318913,0.1990140081494014,0.2191005672740374,0.07580097036067113,0.07930877634443347,0.4261823712192641,0.3789572268700905,0.35753213491791586,0.19363277003748108,0.06327987715430437,0.12015676146224492,0.4302977562677729,0.2505675315688961,0.20494308884423973,0.3019218684115169,0.09930222546690057,0.0754063737395944,0.22413590005507622,0.4897627774627565,0.3232143629419324,0.0871916006696307,0.2570611724650856,0.15408436488508687,0.10174204905491181,0.23527268211658287,0.19384924147000568,0.3526076289093693,0.25548994980138034,0.22652970676766654,0.11903971427391646,0.1139640197352274,0.19469044347158837,0.3163011635317386,0.2474370008246852,0.24780003357445027,0.1909919019858696,0.2590933275363019,0.13598337847572783,0.17430461658070664,0.2356651000545413,0.1529535700115317,0.13328081647124737,0.13559806689770643,0.3025916231836227,0.22009057906557608,L
LF,0.012646951372835918,0.015577322280511206,0.0007113122159100639,0.028431890555736913,0.001366764409116539,0.01999028292130718,0.030986724565351415,0.005146551921166784,0.002114614730026222,0.015577322280511206,9.135963543944931e-05,0.001045297868686418,0.0,0.000311949824499377,0.05600016621076871,0.0,0.00011692880460298583,0.003945369298115948,0.0017112572739627742,0.0,0.0067271149124885675,0.004192668044665747,0.00016485451912577593,0.05083494533397222,0.0,0.002681889976957213,0.028115221951289536,0.003703298485458866,0.000978269745211746,0.1167962412548935,0.0,0.0,0.0045184529354132304,0.0009865977569048215,0.0018065873071831395,0.0009312813877123531,0.019186974005385327,0.0,0.003744315837971317,0.006997958696286621,0.0015590660387884735,0.0025383384961265155,0.00021150975500561938,0.0,0.00016843995354304912,0.00033718243464768183,0.001706603138692384,0.02638638218038447,0.0017787574549777134,0.022434068402202273,0.05169200145901993,0.008752715965246469,8.893123801575784e-05,0.0,0.007006457644926989,0.003955511085775005,0.002423091316254331,0.0017893684209627492,0.00753263701893604,0.0014860194085245838,0.0009430314046486523,0.03262801172166873,L
LG,0.0014397432867531408,0.002828507928474873,0.00017119443025665062,0.00018377439784613615,0.0008231697745423392,0.0005439224811565334,0.0027491609881529176,0.0018302838838014702,0.003079960961613962,0.002828507928474873,0.00015480049728977614,0.0001800262967186903,3.224364360669499e-05,0.0011067124137855836,4.173167679700931e-05,0.0,0.0023611348552687295,0.0022861345186609623,3.1280190072821135e-05,0.0,0.0002622990789562106,0.002808778986103966,0.0,0.0,0.0,0.0054636900457688785,0.008792080202137998,0.0005280503772224834,0.002296965171582353,5.2624076804299814e-05,0.0,0.0018849780793002901,0.006480677338673841,0.0002888384169663599,0.002058495606282271,0.0,0.0,0.0,0.024768425822450788,0.0024311893092464694,0.0013124083518950146,0.002400908838746271,0.004678149381340541,0.0,0.0,8.245544865106366e-05,0.0032712472246705917,0.003077886271138887,0.0004950779383540337,0.001346908408787699,0.00157689722926299,4.745584967640334e-05,2.811917965520305e-05,0.00019932002753112165,0.005737736214787165,0.007017170383505185,0.0015811615835082272,0.0032142896596258617,0.0022939752972321948,0.0014168207219917176,0.0009112274178448451,5.9352661246165005e-05,L
LH,0.00038282209135443135,0.006907669965411103,0.0002500645277627672,4.229693095602543e-05,0.00084189174796313,0.00010705845278896602,0.0005293592166525623,0.0002940215259558753,0.0002550045985805235,0.006907669965411103,0.0006316955663094468,4.446930073431496e-05,7.086512366683226e-05,0.0,3.360027172026759e-05,0.00022299309852649368,0.0,0.005595667614156993,0.0,0.0,0.00011740965541413185,0.00044544445538204124,6.893917442231046e-05,0.0,0.0,0.0,0.0028277390313608064,3.136458917094675e-05,0.0,3.285459361179702e-05,0.0,0.0003634941880200903,0.0004278226324156007,0.0007849073299558473,0.0,0.0003486250490966804,0.0,0.0,0.0,0.0003534364033961174,0.00045207657314073093,0.0007581832613676108,0.00012205905405561563,0.0,0.0,0.000262968189110993,6.04945144961873e-05,0.0012804663379465027,0.00021365689537846357,0.00016078148752888665,0.0003341739739355072,0.0,2.7460136382034228e-05,0.0,0.0011919035848981492,0.0007548281703580111,0.0002788442131120625,0.0003142302904494862,0.0009146706635240142,9.871608230630635e-05,0.0009795879012026371,7.973531490426921e-05,L
LI,0.1476554158268931,0.04092974784662384,0.027914705544660447,0.12987109450415624,0.06651949883919538,0.13140731295659178,0.17468989113013422,0.18898773292997137,0.18122368832303407,0.04092974784662384,0.0687181347375285,0.005932766338683176,0.35052663195462785,0.028271801768655028,0.0020682834063309786,0.21250159273069133,0.07481611245192755,0.06147481942526998,0.001317361722054807,0.34219646094555145,0.09026846431956519,0.18568683835674915,0.1720291817991954,0.001962485745639336,0.25827976973206934,0.07865838051822961,0.12047756281062766,0.48990444807981415,0.026851845609384962,0.009587555140645977,0.2520948434712713,0.1142032216117188,0.28717866600942493,0.18188768401439467,0.37034343989004936,0.12887187203557715,0.002237209390242786,0.42630776067332726,0.12597646192457032,0.29924985127438536,0.20040961988727993,0.10541361121733549,0.43781397964345076,0.07749126783756677,0.0012456112164641617,0.28489092222802415,0.06624766303323895,0.12251225420691098,0.18411276005579605,0.09536075622716195,0.16943238942121022,0.13334465716959687,0.1180756944855953,0.04873797371533294,0.2877871705941858,0.2803426712497265,0.2211501827371231,0.2469494565865581,0.1576581629984543,0.3255550943824915,0.07570509379470694,0.003033358735453781,L
LJ,2.6586363890603816e-05,0.004468963491199021,5.637848873804246e-05,0.0,0.0,1.125858067611093e-05,1.7716687128373532e-05,0.0,6.488442385263392e-05,0.004468963491199021,0.0,8.675114457798692e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.184743911008468e-05,0.0,0.0,0.0,0.0,9.721056093436143e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008086966520122213,0.0,0.0,0.0,0.0002409048798709563,0.0,0.0,0.0,0.0001156417184071668,1.4212015620001095e-05,2.140854554345246e-05,0.0,2.3672085420232837e-05,0.0,0.0,0.0,0.0,0.00020048955684542354,0.0,0.0,0.0,4.6918033149994184e-05,9.469896912972903e-06,0.0,4.910762854142419e-05,L
LK,0.004662361636014657,0.002765366583976396,0.0009442901315088919,0.014972440074043815,0.003008220023551701,0.005706327184144003,0.006366185721640553,0.0019325567200472872,0.0011996461985159094,0.002765366583976396,0.0,0.0014530054202538114,0.0,0.00031252503382903855,0.029450161696836136,0.0,0.0004736784598878006,0.017119307063894595,0.001030926063243318,0.0,0.0025061300709596623,0.02861590346427308,0.001076459934369761,2.202477321523775e-05,0.0,0.000776672069682947,0.02980512537077835,0.0009863638528505756,9.975972442461496e-05,0.002869707393755049,0.0,0.004818820376560558,0.004031026226168246,0.001975614591874256,0.0,0.0,0.0013643784339967065,0.0,0.002568634345178475,0.0034769725600219225,0.0007362307919184571,0.0,0.0,0.0013012681909752705,0.0008767527538377676,5.856965714265233e-05,0.0015416845679925592,0.02077017297310421,0.0010389780377058945,2.62080666432135e-05,0.0013694945135377904,0.0008605723383031151,0.000564624165188141,0.0004606665656690807,0.0010432684012746279,0.0009603917774411267,0.001990174244171112,0.0011209375482055658,0.007106436497230001,0.004635666671036262,0.0030565535799563473,0.006860463044572347,L
LL,0.1363554803872896,0.05339293827584025,0.5251789183533188,0.23187511829086754,0.11581852015511103,0.08127043232493453,0.11979673592522007,0.08223355436602954,0.12969324500501844,0.05339293827584025,0.0031674115852759013,0.8064009978103408,0.0001621978779662693,0.011259077013173465,0.454245534581922,0.0033280446273659765,0.03971384283871807,0.26109596849334643,0.15310843233777402,0.00029821247214485084,0.040652315815498025,0.3095758147634801,0.09348749231816557,0.012157349521722713,0.0,0.08981563027866551,0.34094511515085424,0.041567481359952245,0.17723236402271686,0.04286914277612082,0.0007994415084852125,0.07232913025500891,0.14082944565910258,0.03903317796651514,0.06619557562929941,0.20482102031566818,0.04952978541897533,0.0015450680315570171,0.0895881265709487,0.25036097945664576,0.043549357468610106,0.11919992192068103,0.08347044769338897,0.4639253837197262,0.01623980898786017,0.002223479737523371,0.1838677964250659,0.32292476180600854,0.08955392055004209,0.07159571486030371,0.08045983968297225,0.1377577681985934,0.10860500218251086,0.09220672968678448,0.08290320203162593,0.1086934356195508,0.09446080177862458,0.05897348142058758,0.10725280020949848,0.07795536311263013,0.20453511402093477,0.1913333383066553,L
LM,0.005444304529383574,0.006414987082039003,0.0014027323854944242,0.006793106449530676,0.003571446799010376,0.01561176784851041,0.0021575699460554304,0.002021305627771327,0.0030393051796496697,0.006414987082039003,0.000682580806156766,0.001790698018511756,0.0,0.00305044689588895,0.012578281885239372,3.211271854777058e-05,0.0007658956322176084,0.014525385105268789,0.0029326262098251024,0.0,0.09777343439215844,0.015542767614393042,0.003149740974032226,0.0002887767393959534,0.0,0.002839672772820253,0.003451053218265083,0.0021990813808859017,9.478155935268971e-05,0.003237397561136776,0.0,0.005052699463338531,0.003329009953843994,0.002863168215811685,0.0011080698383708638,0.000119725110324614,0.0005921063027781558,0.0,0.0006535774187878952,0.010043769964008815,0.0004074865314181165,0.0018938047642369097,0.0015442459844045866,0.0003575643508098098,0.0035681338491052217,0.00019643329613272192,0.01584030105878454,0.010532959508495874,0.0023541778605623747,0.0005170053787732747,0.0040114814044334545,0.0037363668373534852,0.0063698689777620995,0.0005135416172006762,0.003588090821758014,0.0036862106435024866,0.004707697044585418,0.001559835050029651,0.019738646602363522,0.003579375047630314,0.0034809858887718485,0.003992399651602634,L
LN,0.0013881797142273034,0.036987922400015014,0.0006881111643104095,0.0002735307394150618,0.00037929849074393114,0.00040952482433609665,0.00361202765727897,0.000694986064249872,0.0008790295842988505,0.036987922400015014,0.0012566190779614986,0.0003818401806407446,0.00011898426400381245,0.00039272486007762707,0.0003501049450279881,0.00037989689139367557,0.000627185461963169,0.001235642723476166,0.0,0.00041553505927174796,0.0,0.001867450165902664,0.0,0.0,0.0003469690156251113,0.00021194505592180267,0.010853725224520326,0.000194926140794667,0.0,0.0072767051191526206,0.0010366133750407294,0.0,0.0003400602974532391,0.0030861533091004543,7.98797869760568e-05,0.00010823372349127366,0.0,0.00223390317305166,0.0,0.001977600929186426,0.00018545020753514394,0.0028144027307109546,0.00035632735944639,0.0,0.0,0.0013396237147532187,0.0002840416243234405,0.0029452375061235344,0.0003977467273731982,0.00033680944150604676,0.004638065995547986,0.0008031444519603729,0.0018727250681467647,0.0006581353235946501,0.0005538223214926138,0.003097191527897075,0.0007272490754257686,0.000270772329092235,0.005093866404394555,0.00048191740094836175,0.00036688314785807315,0.001105116237965231,L
LO,0.09149571165239023,0.03497586636294069,0.08157526621617006,0.1095899896391565,0.11623095236921493,0.08800727938148983,0.07491825143631545,0.07491744340197008,0.08744444797657464,0.03497586636294069,0.22946938134358957,0.0019006037684124722,0.26685896593271574,0.09589187314417194,0.002684893473218998,0.20192535809082307,0.2750804318917097,0.12467887867472748,0.005317229447214671,0.2233593416635013,0.16911681601426298,0.05744898684244079,0.1101439345382728,0.002638192424168602,0.18264432253297017,0.14274034279814465,0.07462853991468466,0.07740549843815095,0.045029105453954346,0.005279482629914816,0.13591760988117274,0.0872973575816503,0.0899328498912675,0.15182120126743884,0.06418870964687244,0.014049290882923164,0.002530436815924352,0.15566553996746055,0.07008278294457988,0.0472938389793552,0.2482968734642468,0.11987788478356681,0.07358374774065532,0.009208448901652764,0.0006131769809088111,0.2139686624603665,0.13274235508276652,0.04993255939889257,0.08940509174259355,0.062160204972737276,0.03496199163037348,0.06204174297966537,0.028271431998462968,0.023595215545201647,0.10685688202355,0.0844202300554504,0.17955797291247624,0.15445629679917158,0.13736216181745742,0.15925447755231376,0.08427167835905561,0.0033938012329134287,L
